FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
211020;0000;;;20;
211021;0000;;;26;
211022;0000;;;56;
211023;0000;;;65;
211024;0000;;;69;
211025;0000;;;58;
211026;0000;;;37;
211027;0000;;;22;
211028;0000;;;37;
211029;0000;;;33;
211030;0000;;;33;
211031;0000;;;43;
211101;0000;;;36;
211102;0000;;;31;
211103;0000;;;25;
211104;0000;;;57;
211105;0000;;;83;
211106;0000;;;41;
211107;0000;;;47;
211108;0000;;;28;
211109;0000;;;12;
211110;0000;;;13;
211111;0000;;;26;
211112;0000;;;28;
211113;0000;;;45;
211114;0000;;;61;
211115;0000;;;51;
211116;0000;;;58;
211117;0000;;;42;
211118;0000;;;37;
211119;0000;;;25;
211120;0000;;;18;
211121;0000;;;14;
211122;0000;;;19;
211123;0000;;;17;
211124;0000;;;12;
211125;0000;;;24;
211126;0000;;;19;
211127;0000;;;29;
211128;0000;;;54;
211129;0000;;;46;
211130;0000;;;22;
211201;0000;;;31;
211202;0000;;;32;
211203;0000;;;43;
211204;0000;;;50;
211205;0000;;;37;
211206;0000;;;26;
211207;0000;;;24;
211208;0000;;;28;
211209;0000;;;31;
211210;0000;;;26;
211211;0000;;;17;
211212;0000;;;36;
211213;0000;;;51;
211214;0000;;;32;
211215;0000;;;42;
211216;0000;;;25;
211217;0000;;;29;
211218;0000;;;29;
211219;0000;;;30;
211220;0000;;;25;
211221;0000;;;26;
211222;0000;;;35;
211223;0000;;;25;
211224;0000;;;22;
211225;0000;;;33;
211226;0000;;;31;
211227;0000;;;29;
211228;0000;;;33;
211229;0000;;;25;
211230;0000;;;37;
211231;0000;;;49;
220101;0000;;;46;
220102;0000;;;34;
220103;0000;;;33;
220104;0000;;;40;
220105;0000;;;43;
220106;0000;;;48;
220107;0000;;;29;
220108;0000;;;17;
220109;0000;;;18;
220110;0000;;;23;
220111;0000;;;21;
220112;0000;;;26;
220113;0000;;;38;
220114;0000;;;38;
220115;0000;;;34;
220116;0000;;;34;
220117;0000;;;49;
220118;0000;;;59;
220119;0000;;;44;
220120;0000;;;36;
220121;0000;;;23;
220122;0000;;;26;
220123;0000;;;40;
220124;0000;;;44;
220125;0000;;;32;
220126;0000;;;31;
220127;0000;;;27;
220128;0000;;;27;
220129;0000;;;35;
220130;0000;;;34;
220131;0000;;;38;
220201;0000;;;32;
220202;0000;;;35;
220203;0000;;;36;
220204;0000;;;27;
220205;0000;;;38;
220206;0000;;;41;
220207;0000;;;23;
220208;0000;;;32;
220209;0000;;;32;
220210;0000;;;37;
220211;0000;;;57;
220212;0000;;;59;
220213;0000;;;47;
220214;0000;;;55;
220215;0000;;;43;
220216;0000;;;38;
220217;0000;;;46;
220218;0000;;;55;
220219;0000;;;46;
220220;0000;;;37;
220221;0000;;;36;
220222;0000;;;33;
220223;0000;;;34;
220224;0000;;;35;
220225;0000;;;42;
220226;0000;;;55;
220227;0000;;;53;
220228;0000;;;66;
220301;0000;;;72;
220302;0000;;;45;
220303;0000;;;25;
220304;0000;;;33;
220305;0000;;;63;
220306;0000;;;49;
220307;0000;;;53;
220308;0000;;;39;
220309;0000;;;45;
220310;0000;;;80;
220311;0000;;;67;
220312;0000;;;35;
220313;0000;;;40;
220314;0000;;;35;
220315;0000;;;39;
220316;0000;;;23;
220317;0000;;;;
220318;0000;;;54;
220319;0000;;;64;
220320;0000;;;38;
220321;0000;;;35;
220322;0000;;;48;
220323;0000;;;;
220324;0000;;;82;
220325;0000;;;73;
220326;0000;;;44;
220327;0000;;;45;
220328;0000;;;37;
220329;0000;;;75;
220330;0000;;;93;
220331;0000;;;77;
220401;0000;;;43;
220402;0000;;;38;
220403;0000;;;51;
220404;0000;;;68;
220405;0000;;;50;
220406;0000;;;28;
220407;0000;;;16;
220408;0000;;;13;
220409;0000;;;19;
220410;0000;;;31;
220411;0000;;;52;
220412;0000;;;48;
220413;0000;;;48;
220414;0000;;;40;
220415;0000;;;34;
220416;0000;;;49;
220417;0000;;;38;
220418;0000;;;;
220419;0000;;;26;
220420;0000;;;42;
220421;0000;;;56;
220422;0000;;;53;
220423;0000;;;21;
220424;0000;;;12;
220425;0000;;;19;
220426;0000;;;21;
220427;0000;;;39;
220428;0000;;;53;
220429;0000;;;43;
220430;0000;;;38;
220501;0000;;;33;
220502;0000;;;42;
220503;0000;;;43;
220504;0000;;;37;
220505;0000;;;44;
220506;0000;;;47;
220507;0000;;;37;
220508;0000;;;24;
220509;0000;;;46;
220510;0000;;;26;
220511;0000;;;19;
220512;0000;;;33;
220513;0000;;;52;
220514;0000;;;37;
220515;0000;;;31;
220516;0000;;;45;
220517;0000;;;46;
220518;0000;;;43;
220519;0000;;;27;
220520;0000;;;38;
220521;0000;;;63;
220522;0000;;;59;
220523;0000;;;62;
220524;0000;;;27;
220525;0000;;;44;
220526;0000;;;35;
220527;0000;;;39;
220528;0000;;;48;
220529;0000;;;47;
220530;0000;;;42;
220531;0000;;;39;
220601;0000;;;37;
220602;0000;;;28;
220603;0000;;;27;
220604;0000;;;21;
220605;0000;;;25;
220606;0000;;;47;
220607;0000;;;30;
220608;0000;;;29;
220609;0000;;;36;
220610;0000;;;44;
220611;0000;;;34;
220612;0000;;;36;
220613;0000;;;39;
220614;0000;;;31;
220615;0000;;;30;
220616;0000;;;22;
220617;0000;;;34;
220618;0000;;;41;
220619;0000;;;39;
220620;0000;;;30;
220621;0000;;;26;
220622;0000;;;37;
220623;0000;;;30;
220624;0000;;;30;
220625;0000;;;27;
220626;0000;;;30;
220627;0000;;;20;
220628;0000;;;24;
220629;0000;;;32;
220630;0000;;;33;
220701;0000;;;17;
220702;0000;;;38;
220703;0000;;;56;
220704;0000;;;53;
220705;0000;;;38;
220706;0000;;;42;
220707;0000;;;59;
220708;0000;;;38;
220709;0000;;;29;
220710;0000;;;18;
220711;0000;;;36;
220712;0000;;;39;
220713;0000;;;31;
220714;0000;;;20;
220715;0000;;;21;
220716;0000;;;33;
220717;0000;;;36;
220718;0000;;;51;
220719;0000;;;39;
220720;0000;;;41;
220721;0000;;;45;
220722;0000;;;39;
220723;0000;;;24;
220724;0000;;;16;
220725;0000;;;17;
220726;0000;;;42;
220727;0000;;;33;
220728;0000;;;47;
220729;0000;;;34;
220730;0000;;;26;
220731;0000;;;37;
220801;0000;;;48;
220802;0000;;;39;
220803;0000;;;40;
220804;0000;;;42;
220805;0000;;;36;
220806;0000;;;18;
220807;0000;;;17;
220808;0000;;;34;
220809;0000;;;43;
220810;0000;;;31;
220811;0000;;;34;
220812;0000;;;37;
220813;0000;;;48;
220814;0000;;;37;
220815;0000;;;52;
220816;0000;;;79;
220817;0000;;;40;
220818;0000;;;51;
220819;0000;;;59;
220820;0000;;;33;
220821;0000;;;22;
220822;0000;;;25;
220823;0000;;;38;
220824;0000;;;48;
220825;0000;;;36;
220826;0000;;;37;
220827;0000;;;55;
220828;0000;;;53;
220829;0000;;;12;
220830;0000;;;16;
220831;0000;;;28;
220901;0000;;;42;
220902;0000;;;41;
220903;0000;;;51;
220904;0000;;;23;
220905;0000;;;15;
220906;0000;;;11;
220907;0000;;;20;
220908;0000;;;24;
220909;0000;;;36;
220910;0000;;;31;
220911;0000;;;32;
220912;0000;;;38;
220913;0000;;;34;
220914;0000;;;49;
220915;0000;;;36;
220916;0000;;;21;
220917;0000;;;27;
220918;0000;;;32;
220919;0000;;;30;
220920;0000;;;24;
220921;0000;;;21;
220922;0000;;;37;
220923;0000;;;37;
220924;0000;;;38;
220925;0000;;;59;
220926;0000;;;37;
220927;0000;;;33;
220928;0000;;;30;
220929;0000;;;28;
220930;0000;;;26;
221001;0000;;;21;
221002;0000;;;21;
221003;0000;;;13;
221004;0000;;;24;
221005;0000;;;36;
221006;0000;;;35;
221007;0000;;;34;
221008;0000;;;35;
221009;0000;;;57;
221010;0000;;;39;
221011;0000;;;38;
221012;0000;;;46;
221013;0000;;;56;
221014;0000;;;72;
221015;0000;;;37;
221016;0000;;;28;
221017;0000;;;13;
221018;0000;;;10;
221019;0000;;;19;
221020;0000;;;34;
221021;0000;;;32;
221022;0000;;;32;
221023;0000;;;22;
221024;0000;;;20;
221025;0000;;;17;
221026;0000;;;22;
221027;0000;;;28;
221028;0000;;;35;
221029;0000;;;44;
221030;0000;;;58;
221031;0000;;;75;
221101;0000;;;51;
221102;0000;;;33;
221103;0000;;;37;
221104;0000;;;29;
221105;0000;;;30;
221106;0000;;;34;
221107;0000;;;25;
221108;0000;;;16;
221109;0000;;;17;
221110;0000;;;18;
221111;0000;;;13;
221112;0000;;;17;
221113;0000;;;23;
221114;0000;;;25;
221115;0000;;;38;
221116;0000;;;27;
221117;0000;;;35;
221118;0000;;;36;
221119;0000;;;48;
221120;0000;;;68;
221121;0000;;;64;
221122;0000;;;45;
221123;0000;;;17;
221124;0000;;;12;
221125;0000;;;12;
221126;0000;;;33;
221127;0000;;;21;
221128;0000;;;19;
221129;0000;;;14;
221130;0000;;;17;
221201;0000;;;38;
221202;0000;;;32;
221203;0000;;;25;
221204;0000;;;23;
221205;0000;;;27;
221206;0000;;;24;
221207;0000;;;17;
221208;0000;;;20;
221209;0000;;;17;
221210;0000;;;50;
221211;0000;;;70;
221212;0000;;;49;
221213;0000;;;38;
221214;0000;;;33;
221215;0000;;;53;
221216;0000;;;40;
221217;0000;;;32;
221218;0000;;;28;
221219;0000;;;27;
221220;0000;;;26;
221221;0000;;;23;
221222;0000;;;27;
221223;0000;;;49;
221224;0000;;;58;
221225;0000;;;39;
221226;0000;;;25;
221227;0000;;;41;
221228;0000;;;45;
221229;0000;;;49;
221230;0000;;;37;
221231;0000;;;33;
230101;0000;;;49;
230102;0000;;;35;
230103;0000;;;44;
230104;0000;;;39;
230105;0000;;;25;
230106;0000;;;37;
230107;0000;;;23;
230108;0000;;;22;
230109;0000;;;34;
230110;0000;;;24;
230111;0000;;;59;
230112;0000;;;57;
230113;0000;;;46;
230114;0000;;;31;
230115;0000;;;32;
230116;0000;;;30;
230117;0000;;;31;
230118;0000;;;35;
230119;0000;;;26;
230120;0000;;;44;
230121;0000;;;47;
230122;0000;;;34;
230123;0000;;;33;
230124;0000;;;35;
230125;0000;;;53;
230126;0000;;;49;
230127;0000;;;44;
230128;0000;;;54;
230129;0000;;;33;
230130;0000;;;19;
230131;0000;;;38;
230201;0000;;;54;
230202;0000;;;61;
230203;0000;;;62;
230204;0000;;;48;
230205;0000;;;50;
230206;0000;;;77;
230207;0000;;;78;
230208;0000;;;61;
230209;0000;;;71;
230210;0000;;;65;
230211;0000;;;68;
230212;0000;;;59;
230213;0000;;;64;
230214;0000;;;70;
230215;0000;;;60;
230216;0000;;;47;
230217;0000;;;54;
230218;0000;;;66;
230219;0000;;;43;
230220;0000;;;52;
230221;0000;;;52;
230222;0000;;;57;
230223;0000;;;47;
230224;0000;;;35;
230225;0000;;;39;
230226;0000;;;66;
230227;0000;;;68;
230228;0000;;;44;
230301;0000;;;45;
230302;0000;;;46;
230303;0000;;;47;
230304;0000;;;35;
230305;0000;;;42;
230306;0000;;;29;
230307;0000;;;13;
230308;0000;;;26;
230309;0000;;;26;
230310;0000;;;19;
230311;0000;;;25;
230312;0000;;;40;
230313;0000;;;37;
230314;0000;;;28;
230315;0000;;;31;
230316;0000;;;23;
230317;0000;;;21;
230318;0000;;;27;
230319;0000;;;40;
230320;0000;;;28;
230321;0000;;;35;
230322;0000;;;34;
230323;0000;;;40;
230324;0000;;;41;
230325;0000;;;35;
230326;0000;;;40;
230327;0000;;;44;
230328;0000;;;35;
230329;0000;;;;
230330;0000;;;63;
230331;0000;;;73;
230401;0000;;;48;
230402;0000;;;48;
230403;0000;;;43;
230404;0000;;;37;
230405;0000;;;37;
230406;0000;;;43;
230407;0000;;;21;
230408;0000;;;34;
230409;0000;;;29;
230410;0000;;;35;
230411;0000;;;14;
230412;0000;;;15;
230413;0000;;;20;
230414;0000;;;17;
230415;0000;;;41;
230416;0000;;;36;
230417;0000;;;55;
230418;0000;;;63;
230419;0000;;;64;
230420;0000;;;28;
230421;0000;;;28;
230422;0000;;;24;
230423;0000;;;21;
230424;0000;;;18;
230425;0000;;;23;
230426;0000;;;33;
230427;0000;;;34;
230428;0000;;;20;
230429;0000;;;13;
230430;0000;;;49;
230501;0000;;;54;
230502;0000;;;44;
230503;0000;;;41;
230504;0000;;;35;
230505;0000;;;51;
230506;0000;;;38;
230507;0000;;;52;
230508;0000;;;39;
230509;0000;;;35;
230510;0000;;;69;
230511;0000;;;39;
230512;0000;;;76;
230513;0000;;;52;
230514;0000;;;32;
230515;0000;;;28;
230516;0000;;;32;
230517;0000;;;67;
230518;0000;;;64;
230519;0000;;;56;
230520;0000;;;56;
230521;0000;;;34;
230522;0000;;;19;
230523;0000;;;37;
230524;0000;;;91;
230525;0000;;;143;
230526;0000;;;61;
230527;0000;;;52;
230528;0000;;;40;
230529;0000;;;36;
230530;0000;;;29;
230531;0000;;;66;
230601;0000;;;39;
230602;0000;;;23;
230603;0000;;;45;
230604;0000;;;92;
230605;0000;;;62;
230606;0000;;;53;
230607;0000;;;51;
230608;0000;;;23;
230609;0000;;;23;
230610;0000;;;43;
230611;0000;;;45;
230612;0000;;;37;
230613;0000;;;36;
230614;0000;;;41;
230615;0000;;;46;
230616;0000;;;55;
230617;0000;;;30;
230618;0000;;;28;
230619;0000;;;31;
230620;0000;;;26;
230621;0000;;;21;
230622;0000;;;12;
230623;0000;;;10;
230624;0000;;;12;
230625;0000;;;14;
230626;0000;;;28;
230627;0000;;;56;
230628;0000;;;43;
230629;0000;;;42;
230630;0000;;;53;
230701;0000;;;54;
230702;0000;;;31;
230703;0000;;;48;
230704;0000;;;33;
230705;0000;;;36;
230706;0000;;;27;
230707;0000;;;31;
230708;0000;;;27;
230709;0000;;;29;
230710;0000;;;25;
230711;0000;;;17;
230712;0000;;;16;
230713;0000;;;30;
230714;0000;;;38;
230715;0000;;;52;
230716;0000;;;49;
230717;0000;;;38;
230718;0000;;;50;
230719;0000;;;37;
230720;0000;;;14;
230721;0000;;;20;
230722;0000;;;28;
230723;0000;;;38;
230724;0000;;;33;
230725;0000;;;26;
230726;0000;;;38;
230727;0000;;;39;
230728;0000;;;39;
230729;0000;;;38;
230730;0000;;;21;
230731;0000;;;21;
230801;0000;;;42;
230802;0000;;;77;
230803;0000;;;34;
230804;0000;;;33;
230805;0000;;;23;
230806;0000;;;18;
230807;0000;;;28;
230808;0000;;;32;
230809;0000;;;29;
230810;0000;;;19;
230811;0000;;;47;
230812;0000;;;59;
230813;0000;;;56;
230814;0000;;;23;
230815;0000;;;19;
230816;0000;;;20;
230817;0000;;;19;
230818;0000;;;24;
230819;0000;;;18;
230820;0000;;;21;
230821;0000;;;21;
230822;0000;;;21;
230823;0000;;;;
230824;0000;;;;
230825;0000;;;;
230826;0000;;;19;
230827;0000;;;24;
230828;0000;;;20;
230829;0000;;;46;
230830;0000;;;41;
230831;0000;;;60;
230901;0000;;;59;
230902;0000;;;30;
230903;0000;;;21;
230904;0000;;;;
230905;0000;;;19;
230906;0000;;;18;
230907;0000;;;43;
230908;0000;;;48;
230909;0000;;;24;
230910;0000;;;31;
230911;0000;;;48;
230912;0000;;;75;
230913;0000;;;52;
230914;0000;;;46;
230915;0000;;;47;
230916;0000;;;16;
230917;0000;;;41;
230918;0000;;;53;
230919;0000;;;50;
230920;0000;;;23;
230921;0000;;;22;
230922;0000;;;42;
230923;0000;;;30;
230924;0000;;;23;
230925;0000;;;18;
230926;0000;;;30;
230927;0000;;;51;
230928;0000;;;40;
230929;0000;;;41;
230930;0000;;;32;
231001;0000;;;29;
231002;0000;;;36;
231003;0000;;;47;
231004;0000;;;41;
231005;0000;;;33;
231006;0000;;;28;
231007;0000;;;43;
231008;0000;;;60;
231009;0000;;;42;
231010;0000;;;40;
231011;0000;;;47;
231012;0000;;;56;
231013;0000;;;52;
231014;0000;;;35;
231015;0000;;;37;
231016;0000;;;47;
231017;0000;;;44;
231018;0000;;;34;
231019;0000;;;41;
231020;0000;;;37;
231021;0000;;;43;
231022;0000;;;42;
231023;0000;;;39;
231024;0000;;;41;
231025;0000;;;46;
231026;0000;;;40;
231027;0000;;;41;
231028;0000;;;34;
231029;0000;;;44;
231030;0000;;;66;
231031;0000;;;50;
231101;0000;;;30;
231102;0000;;;22;
231103;0000;;;37;
231104;0000;;;38;
231105;0000;;;22;
231106;0000;;;19;
231107;0000;;;36;
231108;0000;;;74;
231109;0000;;;53;
231110;0000;;;24;
231111;0000;;;18;
231112;0000;;;44;
231113;0000;;;72;
231114;0000;;;54;
231115;0000;;;40;
231116;0000;;;32;
231117;0000;;;26;
231118;0000;;;40;
231119;0000;;;49;
231120;0000;;;26;
231121;0000;;;31;
231122;0000;;;54;
231123;0000;;;50;
231124;0000;;;39;
231125;0000;;;32;
231126;0000;;;14;
231127;0000;;;13;
231128;0000;;;21;
231129;0000;;;41;
231130;0000;;;42;
231201;0000;;;37;
231202;0000;;;48;
231203;0000;;;70;
231204;0000;;;62;
231205;0000;;;37;
231206;0000;;;25;
231207;0000;;;27;
231208;0000;;;28;
231209;0000;;;46;
231210;0000;;;60;
231211;0000;;;34;
231212;0000;;;34;
231213;0000;;;46;
231214;0000;;;39;
231215;0000;;;29;
231216;0000;;;24;
231217;0000;;;33;
231218;0000;;;52;
231219;0000;;;33;
231220;0000;;;35;
231221;0000;;;35;
231222;0000;;;32;
231223;0000;;;33;
231224;0000;;;27;
231225;0000;;;32;
231226;0000;;;25;
231227;0000;;;29;
231228;0000;;;19;
231229;0000;;;22;
231230;0000;;;19;
231231;0000;;;25;
240101;0000;;;35;
240102;0000;;;34;
240103;0000;;;30;
240104;0000;;;32;
240105;0000;;;27;
240106;0000;;;29;
240107;0000;;;32;
240108;0000;;;40;
240109;0000;;;40;
240110;0000;;;41;
240111;0000;;;46;
240112;0000;;;37;
240113;0000;;;33;
240114;0000;;;50;
240115;0000;;;46;
240116;0000;;;36;
240117;0000;;;38;
240118;0000;;;41;
240119;0000;;;63;
240120;0000;;;58;
240121;0000;;;47;
240122;0000;;;42;
240123;0000;;;26;
240124;0000;;;25;
240125;0000;;;20;
240126;0000;;;20;
240127;0000;;;28;
240128;0000;;;25;
240129;0000;;;31;
240130;0000;;;35;
240131;0000;;;43;
240201;0000;;;42;
240202;0000;;;54;
240203;0000;;;59;
240204;0000;;;53;
240205;0000;;;39;
240206;0000;;;46;
240207;0000;;;27;
240208;0000;;;41;
240209;0000;;;47;
240210;0000;;;48;
240211;0000;;;37;
240212;0000;;;46;
240213;0000;;;;
240214;0000;;;30;
240215;0000;;;31;
240216;0000;;;31;
240217;0000;;;50;
240218;0000;;;62;
240219;0000;;;45;
240220;0000;;;32;
240221;0000;;;23;
240222;0000;;;14;
240223;0000;;;28;
240224;0000;;;43;
240225;0000;;;36;
240226;0000;;;33;
240227;0000;;;33;
240228;0000;;;25;
240229;0000;;;37;
240301;0000;;;40;
240302;0000;;;41;
240303;0000;;;46;
240304;0000;;;49;
240305;0000;;;41;
240306;0000;;;31;
240307;0000;;;36;
240308;0000;;;31;
240309;0000;;;57;
240310;0000;;;41;
240311;0000;;;25;
240312;0000;;;33;
240313;0000;;;48;
240314;0000;;;54;
240315;0000;;;58;
240316;0000;;;55;
240317;0000;;;42;
240318;0000;;;47;
240319;0000;;;32;
240320;0000;;;22;
240321;0000;;;33;
240322;0000;;;30;
240323;0000;;;19;
240324;0000;;;19;
240325;0000;;;24;
240326;0000;;;21;
240327;0000;;;27;
240328;0000;;;26;
240329;0000;;;24;
240330;0000;;;36;
240331;0000;;;50;
240401;0000;;;45;
240402;0000;;;26;
240403;0000;;;37;
240404;0000;;;54;
240405;0000;;;38;
240406;0000;;;37;
240407;0000;;;40;
240408;0000;;;24;
240409;0000;;;14;
240410;0000;;;19;
240411;0000;;;34;
240412;0000;;;34;
240413;0000;;;31;
240414;0000;;;30;
240415;0000;;;28;
240416;0000;;;30;
240417;0000;;;57;
240418;0000;;;47;
240419;0000;;;29;
240420;0000;;;65;
240421;0000;;;34;
240422;0000;;;16;
240423;0000;;;26;
240424;0000;;;27;
240425;0000;;;29;
240426;0000;;;31;
240427;0000;;;47;
240428;0000;;;50;
240429;0000;;;23;
240430;0000;;;41;
240501;0000;;;49;
240502;0000;;;28;
240503;0000;;;32;
240504;0000;;;22;
240505;0000;;;42;
240506;0000;;;36;
240507;0000;;;17;
240508;0000;;;37;
240509;0000;;;37;
240510;0000;;;30;
240511;0000;;;34;
240512;0000;;;28;
240513;0000;;;35;
240514;0000;;;49;
240515;0000;;;42;
240516;0000;;;26;
240517;0000;;;26;
240518;0000;;;55;
240519;0000;;;65;
240520;0000;;;58;
240521;0000;;;50;
240522;0000;;;32;
240523;0000;;;18;
240524;0000;;;39;
240525;0000;;;29;
240526;0000;;;22;
240527;0000;;;38;
240528;0000;;;38;
240529;0000;;;49;
240530;0000;;;60;
240531;0000;;;26;
240601;0000;;;26;
240602;0000;;;26;
240603;0000;;;28;
240604;0000;;;53;
240605;0000;;;44;
240606;0000;;;72;
240607;0000;;;59;
240608;0000;;;25;
240609;0000;;;22;
240610;0000;;;28;
240611;0000;;;25;
240612;0000;;;22;
240613;0000;;;32;
240614;0000;;;27;
240615;0000;;;41;
240616;0000;;;30;
240617;0000;;;25;
240618;0000;;;21;
240619;0000;;;34;
240620;0000;;;23;
240621;0000;;;18;
240622;0000;;;19;
240623;0000;;;26;
240624;0000;;;27;
240625;0000;;;21;
240626;0000;;;40;
240627;0000;;;47;
240628;0000;;;49;
240629;0000;;;52;
240630;0000;;;68;
240701;0000;;;71;
240702;0000;;;57;
240703;0000;;;68;
240704;0000;;;64;
240705;0000;;;77;
240706;0000;;;67;
240707;0000;;;55;
240708;0000;;;57;
240709;0000;;;41;
240710;0000;;;36;
240711;0000;;;35;
240712;0000;;;58;
240713;0000;;;78;
240714;0000;;;69;
240715;0000;;;68;
240716;0000;;;58;
240717;0000;;;44;
240718;0000;;;38;
240719;0000;;;56;
240720;0000;;;56;
240721;0000;;;38;
240722;0000;;;47;
240723;0000;;;30;
240724;0000;;;48;
240725;0000;;;57;
240726;0000;;;45;
240727;0000;;;58;
240728;0000;;;83;
240729;0000;;;72;
240730;0000;;;48;
240731;0000;;;25;
240801;0000;;;41;
240802;0000;;;29;
240803;0000;;;36;
240804;0000;;;47;
240805;0000;;;32;
240806;0000;;;24;
240807;0000;;;22;
240808;0000;;;33;
240809;0000;;;46;
240810;0000;;;39;
240811;0000;;;54;
240812;0000;;;51;
240813;0000;;;32;
240814;0000;;;38;
240815;0000;;;51;
240816;0000;;;46;
240817;0000;;;60;
240818;0000;;;46;
240819;0000;;;26;
240820;0000;;;22;
240821;0000;;;25;
240822;0000;;;32;
240823;0000;;;15;
240824;0000;;;28;
240825;0000;;;23;
240826;0000;;;26;
240827;0000;;;25;
240828;0000;;;28;
240829;0000;;;24;
240830;0000;;;27;
240831;0000;;;36;
240901;0000;;;35;
240902;0000;;;38;
240903;0000;;;56;
240904;0000;;;45;
240905;0000;;;54;
240906;0000;;;44;
240907;0000;;;37;
240908;0000;;;56;
240909;0000;;;52;
240910;0000;;;41;
240911;0000;;;41;
240912;0000;;;37;
240913;0000;;;33;
240914;0000;;;43;
240915;0000;;;52;
240916;0000;;;50;
240917;0000;;;37;
240918;0000;;;33;
240919;0000;;;34;
240920;0000;;;46;
240921;0000;;;29;
240922;0000;;;16;
240923;0000;;;32;
240924;0000;;;31;
240925;0000;;;40;
240926;0000;;;41;
240927;0000;;;31;
240928;0000;;;24;
240929;0000;;;24;
240930;0000;;;23;
241001;0000;;;36;
241002;0000;;;34;
241003;0000;;;31;
241004;0000;;;24;
241005;0000;;;32;
241006;0000;;;34;
241007;0000;;;21;
241008;0000;;;15;
241009;0000;;;21;
241010;0000;;;19;
241011;0000;;;27;
241012;0000;;;38;
241013;0000;;;29;
241014;0000;;;26;
241015;0000;;;19;
241016;0000;;;21;
241017;0000;;;33;
241018;0000;;;29;
241019;0000;;;15;
241020;0000;;;12;
241021;0000;;;31;
241022;0000;;;19;
241023;0000;;;21;
241024;0000;;;27;
241025;0000;;;36;
241026;0000;;;45;
241027;0000;;;36;
241028;0000;;;29;
241029;0000;;;17;
241030;0000;;;27;
241031;0000;;;19;
241101;0000;;;15;
241102;0000;;;23;
241103;0000;;;28;
241104;0000;;;48;
241105;0000;;;68;
241106;0000;;;44;
241107;0000;;;39;
241108;0000;;;38;
241109;0000;;;22;
241110;0000;;;27;
241111;0000;;;53;
241112;0000;;;62;
241113;0000;;;49;
241114;0000;;;31;
241115;0000;;;;
241116;0000;;;51;
241117;0000;;;51;
241118;0000;;;;
241119;0000;;;27;
241120;0000;;;23;
241121;0000;;;21;
241122;0000;;;20;
241123;0000;;;32;
241124;0000;;;42;
241125;0000;;;33;
241126;0000;;;27;
241127;0000;;;23;
241128;0000;;;20;
241129;0000;;;27;
241130;0000;;;23;
241201;0000;;;26;
241202;0000;;;30;
241203;0000;;;31;
241204;0000;;;31;
241205;0000;;;24;
241206;0000;;;24;
241207;0000;;;32;
241208;0000;;;30;
241209;0000;;;34;
241210;0000;;;42;
241211;0000;;;34;
241212;0000;;;37;
241213;0000;;;34;
241214;0000;;;46;
241215;0000;;;34;
241216;0000;;;29;
241217;0000;;;23;
241218;0000;;;31;
241219;0000;;;53;
241220;0000;;;45;
241221;0000;;;30;
241222;0000;;;19;
241223;0000;;;24;
241224;0000;;;27;
241225;0000;;;28;
241226;0000;;;23;
241227;0000;;;23;
241228;0000;;;17;
241229;0000;;;33;
241230;0000;;;34;
241231;0000;;;43;
250101;0000;;;48;
250102;0000;;;36;
250103;0000;;;31;
250104;0000;;;24;
250105;0000;;;24;
250106;0000;;;18;
250107;0000;;;12;
250108;0000;;;19;
250109;0000;;;25;
250110;0000;;;38;
250111;0000;;;35;
250112;0000;;;20;
250113;0000;;;20;
250114;0000;;;41;
250115;0000;;;34;
250116;0000;;;31;
250117;0000;;;36;
250118;0000;;;42;
250119;0000;;;33;
250120;0000;;;30;
250121;0000;;;21;
250122;0000;;;20;
250123;0000;;;27;
250124;0000;;;58;
250125;0000;;;43;
250126;0000;;;29;
250127;0000;;;39;
250128;0000;;;42;
250129;0000;;;36;
250130;0000;;;27;
250131;0000;;;26;
250201;0000;;;28;
250202;0000;;;32;
250203;0000;;;35;
250204;0000;;;36;
250205;0000;;;36;
250206;0000;;;23;
250207;0000;;;25;
250208;0000;;;24;
250209;0000;;;20;
250210;0000;;;16;
250211;0000;;;35;
250212;0000;;;40;
250213;0000;;;38;
250214;0000;;;31;
250215;0000;;;29;
250216;0000;;;27;
250217;0000;;;33;
250218;0000;;;36;
250219;0000;;;30;
250220;0000;;;18;
250221;0000;;;21;
250222;0000;;;27;
250223;0000;;;26;
250224;0000;;;21;
250225;0000;;;;
250226;0000;;;37;
250227;0000;;;26;
250228;0000;;;19;
250301;0000;;;12;
250302;0000;;;13;
250303;0000;;;25;
250304;0000;;;41;
250305;0000;;;30;
250306;0000;;;20;
250307;0000;;;21;
250308;0000;;;42;
250309;0000;;;47;
250310;0000;;;36;
250311;0000;;;35;
250312;0000;;;36;
250313;0000;;;27;
250314;0000;;;20;
250315;0000;;;27;
250316;0000;;;30;
250317;0000;;;39;
250318;0000;;;51;
250319;0000;;;31;
250320;0000;;;27;
250321;0000;;;34;
250322;0000;;;46;
250323;0000;;;44;
250324;0000;;;39;
250325;0000;;;29;
250326;0000;;;39;
250327;0000;;;42;
250328;0000;;;33;
250329;0000;;;21;
250330;0000;;;27;
250331;0000;;;40;
250401;0000;;;35;
250402;0000;;;31;
250403;0000;;;26;
250404;0000;;;20;
250405;0000;;;18;
250406;0000;;;20;
250407;0000;;;26;
250408;0000;;;37;
250409;0000;;;53;
250410;0000;;;36;
