FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230623;0000;;;10,06;
230624;0000;;;10,24;
230625;0000;;;8,05;
230626;0000;;;7,36;
230627;0000;;;11,09;
230628;0000;;;13,38;
230629;0000;;;17,77;
230630;0000;;;20,97;
230701;0000;;;13,94;
230702;0000;;;11,37;
230703;0000;;;12,89;
230704;0000;;;12,45;
230705;0000;;;12,15;
230706;0000;;;11,41;
230707;0000;;;12,09;
230708;0000;;;13,79;
230709;0000;;;9,29;
230710;0000;;;12,45;
230711;0000;;;10,59;
230712;0000;;;9,5;
230713;0000;;;12,95;
230714;0000;;;13,44;
230715;0000;;;12,06;
230716;0000;;;11,69;
230717;0000;;;15,41;
230718;0000;;;20,73;
230719;0000;;;13,14;
230720;0000;;;8,58;
230721;0000;;;5,96;
230722;0000;;;4,57;
230723;0000;;;6,64;
230724;0000;;;9,97;
230725;0000;;;11,19;
230726;0000;;;10,49;
230727;0000;;;11,04;
230728;0000;;;13,97;
230729;0000;;;11,58;
230730;0000;;;8,34;
230731;0000;;;9,25;
230801;0000;;;8,74;
230802;0000;;;10,77;
230803;0000;;;12,85;
230804;0000;;;12,82;
230805;0000;;;8,33;
230806;0000;;;8,99;
230807;0000;;;13,19;
230808;0000;;;11,82;
230809;0000;;;10,24;
230810;0000;;;6,29;
230811;0000;;;5,96;
230812;0000;;;8,65;
230813;0000;;;10,77;
230814;0000;;;11,58;
230815;0000;;;7,64;
230816;0000;;;9,81;
230817;0000;;;7,75;
230818;0000;;;7,76;
230819;0000;;;10,47;
230820;0000;;;11,67;
230821;0000;;;6,78;
230822;0000;;;3,54;
230823;0000;;;6,77;
230824;0000;;;6,39;
230825;0000;;;5,68;
230826;0000;;;7,97;
230827;0000;;;12,46;
230828;0000;;;10,83;
230829;0000;;;12,12;
230830;0000;;;5,34;
230831;0000;;;7,63;
230901;0000;;;11,12;
230902;0000;;;11,89;
230903;0000;;;10,57;
230904;0000;;;12,53;
230905;0000;;;9,73;
230906;0000;;;12,73;
230907;0000;;;6,49;
230908;0000;;;7,71;
230909;0000;;;9,1;
230910;0000;;;10,04;
230911;0000;;;5,5;
230912;0000;;;5,34;
230913;0000;;;7,55;
230914;0000;;;7,63;
230915;0000;;;7,18;
230916;0000;;;7,76;
230917;0000;;;6,03;
230918;0000;;;6,4;
230919;0000;;;9,34;
230920;0000;;;5,76;
230921;0000;;;10,64;
230922;0000;;;7,62;
230923;0000;;;5,42;
230924;0000;;;4,87;
230925;0000;;;8,37;
230926;0000;;;5,34;
230927;0000;;;7,06;
230928;0000;;;7,86;
230929;0000;;;7,73;
230930;0000;;;8,14;
231001;0000;;;4,95;
231002;0000;;;6,04;
231003;0000;;;7,38;
231004;0000;;;6,51;
231005;0000;;;7,35;
231006;0000;;;6,73;
231007;0000;;;8,25;
231008;0000;;;7,93;
231009;0000;;;6,74;
231010;0000;;;4,62;
231011;0000;;;5,95;
231012;0000;;;9,8;
231013;0000;;;9,65;
231014;0000;;;9,67;
231015;0000;;;8,01;
231016;0000;;;9,55;
231017;0000;;;9,61;
231018;0000;;;5,82;
231019;0000;;;7,82;
231020;0000;;;6,24;
231021;0000;;;6,22;
231022;0000;;;6,96;
231023;0000;;;3,92;
231024;0000;;;4,55;
231025;0000;;;5,22;
231026;0000;;;5,81;
231027;0000;;;8,85;
231028;0000;;;6,84;
231029;0000;;;6,21;
231030;0000;;;5,11;
231031;0000;;;6,47;
231101;0000;;;5,33;
231102;0000;;;7,49;
231103;0000;;;7,73;
231104;0000;;;4,8;
231105;0000;;;5,37;
231106;0000;;;8,95;
231107;0000;;;4,53;
231108;0000;;;5,24;
231109;0000;;;5,85;
231110;0000;;;7,54;
231111;0000;;;5,24;
231112;0000;;;4,1;
231113;0000;;;4,94;
231114;0000;;;6,61;
231115;0000;;;5,22;
231116;0000;;;6,29;
231117;0000;;;7,08;
231118;0000;;;8,85;
231119;0000;;;6,09;
231120;0000;;;4,93;
231121;0000;;;5,87;
231122;0000;;;4,99;
231123;0000;;;7,41;
231124;0000;;;6,21;
231125;0000;;;4,43;
231126;0000;;;4,51;
231127;0000;;;4,55;
231128;0000;;;3,74;
231129;0000;;;4,99;
231130;0000;;;4,97;
231201;0000;;;4;
231202;0000;;;4,86;
231203;0000;;;5,99;
231204;0000;;;5,33;
231205;0000;;;4,2;
231206;0000;;;5,18;
231207;0000;;;4,84;
231208;0000;;;4,23;
231209;0000;;;5,79;
231210;0000;;;9,4;
231211;0000;;;5,24;
231212;0000;;;5,88;
231213;0000;;;5,5;
231214;0000;;;5,7;
231215;0000;;;6,81;
231216;0000;;;7,02;
231217;0000;;;4,63;
231218;0000;;;5,56;
231219;0000;;;5,18;
231220;0000;;;5,1;
231221;0000;;;5,93;
231222;0000;;;4,87;
231223;0000;;;3,97;
231224;0000;;;3,94;
231225;0000;;;7,39;
231226;0000;;;5,7;
231227;0000;;;5,45;
231228;0000;;;6,28;
231229;0000;;;5,77;
231230;0000;;;5,34;
231231;0000;;;6,68;
240101;0000;;;5,36;
240102;0000;;;5,26;
240103;0000;;;3,8;
240104;0000;;;3,67;
240105;0000;;;3,78;
240106;0000;;;4,8;
240107;0000;;;4,22;
240108;0000;;;4,87;
240109;0000;;;4,99;
240110;0000;;;6,73;
240111;0000;;;5,5;
240112;0000;;;4,35;
240113;0000;;;3,86;
240114;0000;;;6,75;
240115;0000;;;4,28;
240116;0000;;;4,12;
240117;0000;;;4,55;
240118;0000;;;4,16;
240119;0000;;;5,77;
240120;0000;;;4,51;
240121;0000;;;3,56;
240122;0000;;;3,99;
240123;0000;;;3,91;
240124;0000;;;5,37;
240125;0000;;;4,69;
240126;0000;;;4,34;
240127;0000;;;5,35;
240128;0000;;;5,24;
240129;0000;;;5,45;
240130;0000;;;6,04;
240131;0000;;;6,8;
240201;0000;;;5,61;
240202;0000;;;5,99;
240203;0000;;;4,35;
240204;0000;;;3,4;
240205;0000;;;3,69;
240206;0000;;;4,22;
240207;0000;;;4,52;
240208;0000;;;3,56;
240209;0000;;;4,92;
240210;0000;;;7,72;
240211;0000;;;3,65;
240212;0000;;;7,04;
240213;0000;;;;
240214;0000;;;3,86;
240215;0000;;;3,42;
240216;0000;;;4,52;
240217;0000;;;7,1;
240218;0000;;;5,08;
240219;0000;;;4,8;
240220;0000;;;3,97;
240221;0000;;;5,83;
240222;0000;;;4,89;
240223;0000;;;6,32;
240224;0000;;;4,59;
240225;0000;;;5,46;
240226;0000;;;4,39;
240227;0000;;;6,32;
240228;0000;;;6,3;
240229;0000;;;8,26;
240301;0000;;;5,27;
240302;0000;;;7,2;
240303;0000;;;7,88;
240304;0000;;;7,89;
240305;0000;;;5,21;
240306;0000;;;4,29;
240307;0000;;;7,95;
240308;0000;;;4,71;
240309;0000;;;6,74;
240310;0000;;;5,98;
240311;0000;;;4,85;
240312;0000;;;6,32;
240313;0000;;;3,97;
240314;0000;;;7,24;
240315;0000;;;5,68;
240316;0000;;;8,58;
240317;0000;;;7,92;
240318;0000;;;8,42;
240319;0000;;;7,25;
240320;0000;;;5,68;
240321;0000;;;9,02;
240322;0000;;;8,57;
240323;0000;;;7,04;
240324;0000;;;6,39;
240325;0000;;;3,64;
240326;0000;;;5,06;
240327;0000;;;6,08;
240328;0000;;;5,01;
240329;0000;;;8,14;
240330;0000;;;9,31;
240331;0000;;;6,76;
240401;0000;;;8,48;
240402;0000;;;9,21;
240403;0000;;;6,75;
240404;0000;;;6,38;
240405;0000;;;7,39;
240406;0000;;;6,87;
240407;0000;;;7,31;
240408;0000;;;7,5;
240409;0000;;;10,97;
240410;0000;;;13,33;
240411;0000;;;8,5;
240412;0000;;;13,75;
240413;0000;;;12,69;
240414;0000;;;13,04;
240415;0000;;;10,87;
240416;0000;;;10,9;
240417;0000;;;14,29;
240418;0000;;;10,9;
240419;0000;;;8,54;
240420;0000;;;8,32;
240421;0000;;;7,33;
240422;0000;;;6,27;
240423;0000;;;10,94;
240424;0000;;;12,94;
240425;0000;;;12,2;
240426;0000;;;6,5;
240427;0000;;;4,93;
240428;0000;;;8,43;
240429;0000;;;9,96;
240430;0000;;;7,29;
240501;0000;;;5,44;
240502;0000;;;9;
240503;0000;;;14,8;
240504;0000;;;13,6;
240505;0000;;;11,11;
240506;0000;;;12,45;
240507;0000;;;8,74;
240508;0000;;;7,93;
240509;0000;;;12,2;
240510;0000;;;14,71;
240511;0000;;;10,12;
240512;0000;;;9,16;
240513;0000;;;9,65;
240514;0000;;;14,93;
240515;0000;;;18,61;
240516;0000;;;13,18;
240517;0000;;;14,25;
240518;0000;;;15,06;
240519;0000;;;14,47;
240520;0000;;;18,99;
240521;0000;;;7,76;
240522;0000;;;11,58;
240523;0000;;;9,35;
240524;0000;;;16,41;
240525;0000;;;9,57;
240526;0000;;;12,25;
240527;0000;;;13,57;
240528;0000;;;15,93;
240529;0000;;;16,96;
240530;0000;;;15,91;
240531;0000;;;11,7;
240601;0000;;;12,48;
240602;0000;;;13,55;
240603;0000;;;9,45;
240604;0000;;;14,56;
240605;0000;;;12,16;
240606;0000;;;13,42;
240607;0000;;;15,04;
240608;0000;;;5,51;
240609;0000;;;6,44;
240610;0000;;;11,13;
240611;0000;;;10,7;
240612;0000;;;4,08;
240613;0000;;;3,02;
240614;0000;;;5,13;
240615;0000;;;8,25;
240616;0000;;;9,49;
240617;0000;;;8,54;
240618;0000;;;5,98;
240619;0000;;;11,43;
240620;0000;;;12,3;
240621;0000;;;4,39;
240622;0000;;;8,47;
240623;0000;;;5,94;
240624;0000;;;7,67;
240625;0000;;;8,43;
240626;0000;;;13,42;
240627;0000;;;12,97;
240628;0000;;;9,77;
240629;0000;;;18,35;
240630;0000;;;16,13;
240701;0000;;;17,18;
240702;0000;;;14,68;
240703;0000;;;10,84;
240704;0000;;;9,07;
240705;0000;;;16,33;
240706;0000;;;12,73;
240707;0000;;;11,36;
240708;0000;;;13,89;
240709;0000;;;12,07;
240710;0000;;;9,76;
240711;0000;;;12,26;
240712;0000;;;18,87;
240713;0000;;;15,75;
240714;0000;;;16,83;
240715;0000;;;16,93;
240716;0000;;;15,36;
240717;0000;;;13,34;
240718;0000;;;11,21;
240719;0000;;;7,74;
240720;0000;;;11,77;
240721;0000;;;12,97;
240722;0000;;;14,15;
240723;0000;;;11,87;
240724;0000;;;15,43;
240725;0000;;;13,83;
240726;0000;;;10,45;
240727;0000;;;9,36;
240728;0000;;;8,9;
240729;0000;;;11,88;
240730;0000;;;8,85;
240731;0000;;;4,29;
240801;0000;;;2,78;
240802;0000;;;3,49;
240803;0000;;;4,44;
240804;0000;;;5,81;
240805;0000;;;6,03;
240806;0000;;;4,9;
240807;0000;;;7,15;
240808;0000;;;8,27;
240809;0000;;;11,45;
240810;0000;;;7,96;
240811;0000;;;8,5;
240812;0000;;;8,95;
240813;0000;;;7,06;
240814;0000;;;5,06;
240815;0000;;;6,65;
240816;0000;;;5,01;
240817;0000;;;5,39;
240818;0000;;;6,54;
240819;0000;;;5,35;
240820;0000;;;4,93;
240821;0000;;;7,84;
240822;0000;;;8,49;
240823;0000;;;8,32;
240824;0000;;;8,67;
240825;0000;;;6,97;
240826;0000;;;6,26;
240827;0000;;;7,73;
240828;0000;;;4,06;
240829;0000;;;8,41;
240830;0000;;;8,21;
240831;0000;;;10,19;
240901;0000;;;7,96;
240902;0000;;;4,49;
240903;0000;;;4,39;
240904;0000;;;6,55;
240905;0000;;;7,53;
240906;0000;;;5,02;
240907;0000;;;3,7;
240908;0000;;;6,1;
240909;0000;;;6,73;
240910;0000;;;6,81;
240911;0000;;;5,87;
240912;0000;;;5,9;
240913;0000;;;5,9;
240914;0000;;;7;
240915;0000;;;7,87;
240916;0000;;;8,72;
240917;0000;;;5,85;
240918;0000;;;8,25;
240919;0000;;;4,89;
240920;0000;;;6,55;
240921;0000;;;6,76;
240922;0000;;;8,84;
240923;0000;;;4,78;
240924;0000;;;4,89;
240925;0000;;;5,96;
240926;0000;;;8,61;
240927;0000;;;9,94;
240928;0000;;;8,08;
240929;0000;;;4,45;
240930;0000;;;4,89;
241001;0000;;;5,37;
241002;0000;;;6,06;
241003;0000;;;7,53;
241004;0000;;;5,94;
241005;0000;;;6,01;
241006;0000;;;4,81;
241007;0000;;;5,25;
241008;0000;;;4,84;
241009;0000;;;5,43;
241010;0000;;;3,39;
241011;0000;;;2,86;
241012;0000;;;6,03;
241013;0000;;;6,05;
241014;0000;;;5,54;
241015;0000;;;5,87;
241016;0000;;;4,97;
241017;0000;;;5,45;
241018;0000;;;4,9;
241019;0000;;;3,42;
241020;0000;;;4,48;
241021;0000;;;4,42;
241022;0000;;;5,01;
241023;0000;;;5,32;
241024;0000;;;4,43;
241025;0000;;;3,97;
241026;0000;;;5,62;
241027;0000;;;5,26;
241028;0000;;;4,92;
241029;0000;;;4,41;
241030;0000;;;3,41;
241031;0000;;;2,82;
241101;0000;;;3,71;
241102;0000;;;3,9;
241103;0000;;;4,26;
241104;0000;;;3,93;
241105;0000;;;4,01;
241106;0000;;;4,5;
241107;0000;;;6,45;
241108;0000;;;6,29;
241109;0000;;;5,76;
241110;0000;;;3,69;
241111;0000;;;4,08;
241112;0000;;;5,9;
241113;0000;;;4,33;
241114;0000;;;3,95;
241115;0000;;;4,05;
241116;0000;;;3,99;
241117;0000;;;4,03;
241118;0000;;;3,67;
241119;0000;;;4,15;
241120;0000;;;4,51;
241121;0000;;;5,16;
241122;0000;;;4,52;
241123;0000;;;5,02;
241124;0000;;;4,6;
241125;0000;;;4,21;
241126;0000;;;4,26;
241127;0000;;;4,73;
241128;0000;;;4,27;
241129;0000;;;5,16;
241130;0000;;;4,4;
241201;0000;;;3,95;
241202;0000;;;5,21;
241203;0000;;;5,81;
241204;0000;;;6,47;
241205;0000;;;4,64;
241206;0000;;;5,25;
241207;0000;;;4,7;
241208;0000;;;4,46;
241209;0000;;;4,75;
241210;0000;;;3,94;
241211;0000;;;4,62;
241212;0000;;;4,58;
241213;0000;;;5,31;
241214;0000;;;3,93;
241215;0000;;;3,65;
241216;0000;;;5,16;
241217;0000;;;4,66;
241218;0000;;;3,6;
241219;0000;;;5,91;
241220;0000;;;4,76;
241221;0000;;;5,06;
241222;0000;;;4,16;
241223;0000;;;3,91;
241224;0000;;;3,89;
241225;0000;;;3,18;
241226;0000;;;3,77;
241227;0000;;;5,67;
241228;0000;;;5,47;
241229;0000;;;4,13;
241230;0000;;;4;
241231;0000;;;5,9;
250101;0000;;;3,77;
250102;0000;;;3,97;
250103;0000;;;4,12;
250104;0000;;;5,85;
250105;0000;;;5,99;
250106;0000;;;5,32;
250107;0000;;;5,15;
250108;0000;;;4,95;
250109;0000;;;6,39;
250110;0000;;;5,77;
250111;0000;;;5,76;
250112;0000;;;3,85;
250113;0000;;;4,38;
250114;0000;;;4,45;
250115;0000;;;5,36;
250116;0000;;;4,77;
250117;0000;;;4,99;
250118;0000;;;5,54;
250119;0000;;;6,45;
250120;0000;;;6,05;
250121;0000;;;7,19;
250122;0000;;;5,37;
250123;0000;;;6,13;
250124;0000;;;5,48;
250125;0000;;;5,21;
250126;0000;;;5,02;
250127;0000;;;6,45;
250128;0000;;;5,5;
250129;0000;;;6,08;
250130;0000;;;6,03;
250131;0000;;;7,39;
250201;0000;;;5,08;
250202;0000;;;5,93;
250203;0000;;;5,81;
250204;0000;;;5,75;
250205;0000;;;7,59;
250206;0000;;;5,39;
250207;0000;;;6,09;
250208;0000;;;6,6;
250209;0000;;;6,63;
250210;0000;;;6,19;
250211;0000;;;6,25;
250212;0000;;;6,47;
250213;0000;;;6,89;
250214;0000;;;6,11;
250215;0000;;;2,54;
250216;0000;;;2,07;
250217;0000;;;4,01;
250218;0000;;;2,58;
250219;0000;;;3,78;
250220;0000;;;5,13;
250221;0000;;;7,22;
250222;0000;;;8,86;
250223;0000;;;8,25;
250224;0000;;;7,24;
250225;0000;;;;
250226;0000;;;6,46;
250227;0000;;;5,91;
250228;0000;;;7,69;
250301;0000;;;6,84;
250302;0000;;;7,22;
250303;0000;;;7,74;
250304;0000;;;7,52;
250305;0000;;;6,79;
250306;0000;;;6,68;
250307;0000;;;7,6;
250308;0000;;;6,43;
250309;0000;;;7,56;
250310;0000;;;9,33;
250311;0000;;;8,5;
250312;0000;;;7,39;
250313;0000;;;7,34;
250314;0000;;;6,75;
250315;0000;;;6,89;
250316;0000;;;8,23;
250317;0000;;;9,15;
250318;0000;;;8,56;
250319;0000;;;6,64;
250320;0000;;;5,94;
250321;0000;;;8,13;
250322;0000;;;7,35;
250323;0000;;;6,42;
250324;0000;;;7,12;
250325;0000;;;10,38;
250326;0000;;;9,19;
250327;0000;;;9,73;
250328;0000;;;8,88;
250329;0000;;;9,35;
250330;0000;;;8,37;
250331;0000;;;7,99;
250401;0000;;;10,06;
250402;0000;;;11,66;
250403;0000;;;12,84;
250404;0000;;;10,22;
250405;0000;;;9,82;
250406;0000;;;11,26;
250407;0000;;;11,85;
250408;0000;;;8,84;
250409;0000;;;7,68;
250410;0000;;;9,41;
250411;0000;;;6,69;
250412;0000;;;12,76;
250413;0000;;;9,87;
250414;0000;;;10,11;
250415;0000;;;10,97;
250416;0000;;;12;
250417;0000;;;13,62;
250418;0000;;;13,1;
250419;0000;;;12,63;
250420;0000;;;11,24;
250421;0000;;;12,38;
250422;0000;;;12,43;
250423;0000;;;9,96;
250424;0000;;;10,1;
250425;0000;;;10,32;
250426;0000;;;12,38;
250427;0000;;;10,63;
250428;0000;;;12,58;
250429;0000;;;11,84;
250430;0000;;;13,06;
250501;0000;;;11,22;
250502;0000;;;13,93;
250503;0000;;;13,47;
250504;0000;;;13,87;
250505;0000;;;10,32;
250506;0000;;;13,1;
250507;0000;;;13,56;
250508;0000;;;12,28;
250509;0000;;;11,7;
250510;0000;;;12,87;
250511;0000;;;10,67;
250512;0000;;;10,74;
250513;0000;;;12,53;
250514;0000;;;11,63;
250515;0000;;;15,69;
250516;0000;;;13,75;
250517;0000;;;15,19;
250518;0000;;;11,46;
250519;0000;;;12,36;
250520;0000;;;14,57;
250521;0000;;;15,03;
250522;0000;;;11;
250523;0000;;;;
250524;0000;;;18,62;
250525;0000;;;11,76;
250526;0000;;;11,94;
250527;0000;;;8,39;
250528;0000;;;14,22;
250529;0000;;;17,39;
250530;0000;;;12,88;
250531;0000;;;12,92;
250601;0000;;;11,96;
250602;0000;;;18,84;
250603;0000;;;18,64;
250604;0000;;;16,78;
250605;0000;;;17,9;
250606;0000;;;16,18;
250607;0000;;;11,78;
250608;0000;;;17,18;
250609;0000;;;20,33;
250610;0000;;;15,66;
250611;0000;;;8,55;
250612;0000;;;11;
250613;0000;;;11,31;
250614;0000;;;14,25;
250615;0000;;;9,09;
250616;0000;;;11,03;
250617;0000;;;13,04;
250618;0000;;;13,22;
250619;0000;;;17,04;
250620;0000;;;14,75;
250621;0000;;;12,34;
250622;0000;;;9,47;
250623;0000;;;9,32;
250624;0000;;;13,27;
250625;0000;;;13,04;
250626;0000;;;15,28;
250627;0000;;;13,66;
250628;0000;;;13,29;
250629;0000;;;10,33;
250630;0000;;;15,97;
250701;0000;;;20,92;
250702;0000;;;22,92;
250703;0000;;;19,65;
250704;0000;;;13,57;
250705;0000;;;8,58;
250706;0000;;;10,86;
250707;0000;;;12,32;
250708;0000;;;12,32;
250709;0000;;;12,28;
250710;0000;;;12,33;
250711;0000;;;17,55;
250712;0000;;;13,49;
250713;0000;;;10,37;
250714;0000;;;12,23;
250715;0000;;;12,42;
250716;0000;;;10,53;
250717;0000;;;15,43;
250718;0000;;;14,21;
250719;0000;;;15,22;
250720;0000;;;14,37;
250721;0000;;;12,32;
250722;0000;;;12,58;
250723;0000;;;10,63;
250724;0000;;;10,87;
250725;0000;;;12,23;
250726;0000;;;11,29;
250727;0000;;;9,67;
250728;0000;;;13,78;
250729;0000;;;13,71;
250730;0000;;;6,93;
250731;0000;;;6;
250801;0000;;;5,5;
250802;0000;;;8,02;
250803;0000;;;11,76;
250804;0000;;;15,57;
250805;0000;;;14,38;
250806;0000;;;11,44;
250807;0000;;;10,06;
250808;0000;;;11,96;
250809;0000;;;8,31;
250810;0000;;;9,94;
250811;0000;;;12,59;
250812;0000;;;11,39;
250813;0000;;;10,96;
250814;0000;;;8,29;
250815;0000;;;6,03;
250816;0000;;;10,57;
250817;0000;;;8,92;
250818;0000;;;8,59;
250819;0000;;;9,96;
250820;0000;;;8,76;
250821;0000;;;5,99;
250822;0000;;;9,57;
250823;0000;;;7,52;
250824;0000;;;8,17;
250825;0000;;;10,1;
250826;0000;;;10,76;
250827;0000;;;9,36;
250828;0000;;;7,06;
250829;0000;;;8,24;
250830;0000;;;8,81;
250831;0000;;;10;
250901;0000;;;10,27;
250902;0000;;;7,11;
250903;0000;;;8,11;
250904;0000;;;12,01;
250905;0000;;;11,4;
250906;0000;;;7,13;
250907;0000;;;7,35;
250908;0000;;;8,91;
250909;0000;;;9,97;
250910;0000;;;9,23;
250911;0000;;;11,22;
250912;0000;;;10,28;
250913;0000;;;8,46;
250914;0000;;;9,46;
250915;0000;;;10,42;
250916;0000;;;9,85;
250917;0000;;;8,14;
250918;0000;;;9,91;
250919;0000;;;11,95;
250920;0000;;;7,08;
250921;0000;;;6,97;
250922;0000;;;7,5;
250923;0000;;;9,78;
250924;0000;;;11,18;
250925;0000;;;9;
250926;0000;;;8,87;
250927;0000;;;7,63;
250928;0000;;;8,49;
250929;0000;;;7,53;
250930;0000;;;9,65;
251001;0000;;;9,3;
251002;0000;;;9,08;
251003;0000;;;7,74;
251004;0000;;;7,28;
251005;0000;;;6,18;
251006;0000;;;6,18;
251007;0000;;;7,84;
251008;0000;;;7,94;
251009;0000;;;8,26;
251010;0000;;;6,64;
251011;0000;;;6,03;
251012;0000;;;8,76;
251013;0000;;;8,02;
251014;0000;;;7,62;
251015;0000;;;6,84;
251016;0000;;;9,02;
251017;0000;;;8,64;
251018;0000;;;7,99;
251019;0000;;;7,59;
251020;0000;;;7,65;
251021;0000;;;7,65;
251022;0000;;;8,32;
251023;0000;;;7,21;
251024;0000;;;7,8;
251025;0000;;;6,74;
251026;0000;;;7,25;
251027;0000;;;6,66;
251028;0000;;;7,59;
251029;0000;;;7,8;
251030;0000;;;9,14;
251031;0000;;;7,55;
251101;0000;;;8,1;
251102;0000;;;7,29;
251103;0000;;;7,35;
251104;0000;;;9,52;
251105;0000;;;8,2;
251106;0000;;;14,1;
251107;0000;;;21,94;
251108;0000;;;23,79;
251109;0000;;;27,54;
251110;0000;;;24,72;
251111;0000;;;20,39;
251112;0000;;;25,75;
251113;0000;;;21,07;
251114;0000;;;10,79;
251115;0000;;;5,81;
251116;0000;;;6,85;
251117;0000;;;7,32;
251118;0000;;;7,12;
251119;0000;;;7,62;
251120;0000;;;7,08;
251121;0000;;;8,03;
251122;0000;;;6,03;
251123;0000;;;7,24;
251124;0000;;;5,66;
251125;0000;;;5,33;
251126;0000;;;5,53;
251127;0000;;;6,88;
251128;0000;;;8,76;
251129;0000;;;7,57;
251130;0000;;;5,84;
251201;0000;;;6,05;
251202;0000;;;5,36;
251203;0000;;;5,96;
251204;0000;;;4,82;
251205;0000;;;6,31;
251206;0000;;;7,97;
251207;0000;;;6,53;
251208;0000;;;7,01;
