FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
240801;0000;;;32;
240802;0000;;;34;
240803;0000;;;30;
240804;0000;;;23;
240805;0000;;;25;
240806;0000;;;29;
240807;0000;;;22;
240808;0000;;;19;
240809;0000;;;18;
240810;0000;;;21;
240811;0000;;;18;
240812;0000;;;19;
240813;0000;;;24;
240814;0000;;;23;
240815;0000;;;18;
240816;0000;;;23;
240817;0000;;;21;
240818;0000;;;18;
240819;0000;;;24;
240820;0000;;;29;
240821;0000;;;22;
240822;0000;;;21;
240823;0000;;;21;
240824;0000;;;19;
240825;0000;;;21;
240826;0000;;;22;
240827;0000;;;19;
240828;0000;;;29;
240829;0000;;;25;
240830;0000;;;25;
240831;0000;;;19;
240901;0000;;;21;
240902;0000;;;26;
240903;0000;;;23;
240904;0000;;;22;
240905;0000;;;21;
240906;0000;;;23;
240907;0000;;;24;
240908;0000;;;22;
240909;0000;;;22;
240910;0000;;;24;
240911;0000;;;23;
240912;0000;;;26;
240913;0000;;;26;
240914;0000;;;23;
240915;0000;;;21;
240916;0000;;;21;
240917;0000;;;29;
240918;0000;;;24;
240919;0000;;;25;
240920;0000;;;18;
240921;0000;;;23;
240922;0000;;;19;
240923;0000;;;25;
240924;0000;;;26;
240925;0000;;;24;
240926;0000;;;23;
240927;0000;;;21;
240928;0000;;;22;
240929;0000;;;33;
240930;0000;;;32;
241001;0000;;;26;
241002;0000;;;23;
241003;0000;;;26;
241004;0000;;;28;
241005;0000;;;27;
241006;0000;;;27;
241007;0000;;;27;
241008;0000;;;27;
241009;0000;;;25;
241010;0000;;;29;
241011;0000;;;24;
241012;0000;;;18;
241013;0000;;;21;
241014;0000;;;22;
241015;0000;;;25;
241016;0000;;;33;
241017;0000;;;25;
241018;0000;;;27;
241019;0000;;;28;
241020;0000;;;28;
241021;0000;;;22;
241022;0000;;;23;
241023;0000;;;20;
241024;0000;;;22;
241025;0000;;;27;
241026;0000;;;23;
241027;0000;;;24;
241028;0000;;;23;
241029;0000;;;27;
241030;0000;;;29;
241031;0000;;;30;
241101;0000;;;30;
241102;0000;;;22;
241103;0000;;;23;
241104;0000;;;24;
241105;0000;;;26;
241106;0000;;;24;
241107;0000;;;23;
241108;0000;;;23;
241109;0000;;;17;
241110;0000;;;23;
241111;0000;;;26;
241112;0000;;;25;
241113;0000;;;28;
241114;0000;;;32;
241115;0000;;;29;
241116;0000;;;30;
241117;0000;;;30;
241118;0000;;;27;
241119;0000;;;29;
241120;0000;;;27;
241121;0000;;;24;
241122;0000;;;24;
241123;0000;;;23;
241124;0000;;;23;
241125;0000;;;24;
241126;0000;;;26;
241127;0000;;;28;
241128;0000;;;28;
241129;0000;;;28;
241130;0000;;;26;
241201;0000;;;27;
241202;0000;;;26;
241203;0000;;;25;
241204;0000;;;28;
241205;0000;;;28;
241206;0000;;;28;
241207;0000;;;32;
241208;0000;;;29;
241209;0000;;;30;
241210;0000;;;31;
241211;0000;;;32;
241212;0000;;;28;
241213;0000;;;24;
241214;0000;;;26;
241215;0000;;;29;
241216;0000;;;24;
241217;0000;;;25;
241218;0000;;;25;
241219;0000;;;24;
241220;0000;;;21;
241221;0000;;;21;
241222;0000;;;27;
241223;0000;;;31;
241224;0000;;;26;
241225;0000;;;31;
241226;0000;;;28;
241227;0000;;;22;
241228;0000;;;23;
241229;0000;;;25;
241230;0000;;;25;
241231;0000;;;21;
250101;0000;;;25;
250102;0000;;;24;
250103;0000;;;21;
250104;0000;;;14;
250105;0000;;;12;
250106;0000;;;17;
250107;0000;;;14;
250108;0000;;;12;
250109;0000;;;12;
250110;0000;;;15;
250111;0000;;;16;
250112;0000;;;12;
250113;0000;;;13;
250114;0000;;;15;
250115;0000;;;10;
250116;0000;;;10;
250117;0000;;;13;
250118;0000;;;16;
250119;0000;;;16;
250120;0000;;;12;
250121;0000;;;12;
250122;0000;;;12;
250123;0000;;;18;
250124;0000;;;24;
250125;0000;;;23;
250126;0000;;;23;
250127;0000;;;20;
250128;0000;;;23;
250129;0000;;;22;
250130;0000;;;22;
250131;0000;;;19;
250201;0000;;;21;
250202;0000;;;21;
250203;0000;;;21;
250204;0000;;;24;
250205;0000;;;19;
250206;0000;;;23;
250207;0000;;;23;
250208;0000;;;27;
250209;0000;;;24;
250210;0000;;;22;
250211;0000;;;31;
250212;0000;;;28;
250213;0000;;;25;
250214;0000;;;21;
250215;0000;;;22;
250216;0000;;;23;
250217;0000;;;22;
250218;0000;;;22;
250219;0000;;;26;
250220;0000;;;18;
250221;0000;;;20;
250222;0000;;;22;
250223;0000;;;20;
250224;0000;;;20;
250225;0000;;;;
250226;0000;;;22;
250227;0000;;;23;
250228;0000;;;15;
250301;0000;;;14;
250302;0000;;;16;
250303;0000;;;15;
250304;0000;;;17;
250305;0000;;;23;
250306;0000;;;25;
250307;0000;;;25;
250308;0000;;;31;
250309;0000;;;33;
250310;0000;;;30;
250311;0000;;;32;
250312;0000;;;33;
250313;0000;;;39;
250314;0000;;;43;
250315;0000;;;35;
250316;0000;;;34;
250317;0000;;;32;
250318;0000;;;31;
250319;0000;;;33;
250320;0000;;;39;
250321;0000;;;32;
250322;0000;;;30;
250323;0000;;;37;
250324;0000;;;40;
250325;0000;;;30;
250326;0000;;;39;
250327;0000;;;41;
250328;0000;;;35;
250329;0000;;;25;
250330;0000;;;26;
250331;0000;;;33;
250401;0000;;;29;
250402;0000;;;29;
250403;0000;;;32;
250404;0000;;;33;
250405;0000;;;37;
250406;0000;;;29;
250407;0000;;;32;
250408;0000;;;42;
250409;0000;;;45;
250410;0000;;;35;
250411;0000;;;35;
250412;0000;;;28;
250413;0000;;;34;
250414;0000;;;32;
250415;0000;;;26;
250416;0000;;;27;
250417;0000;;;27;
250418;0000;;;30;
250419;0000;;;30;
250420;0000;;;34;
250421;0000;;;30;
250422;0000;;;25;
250423;0000;;;23;
250424;0000;;;27;
250425;0000;;;30;
250426;0000;;;25;
250427;0000;;;27;
250428;0000;;;30;
250429;0000;;;33;
250430;0000;;;32;
250501;0000;;;31;
250502;0000;;;28;
250503;0000;;;29;
250504;0000;;;27;
250505;0000;;;28;
250506;0000;;;25;
250507;0000;;;24;
250508;0000;;;23;
250509;0000;;;22;
250510;0000;;;25;
250511;0000;;;29;
250512;0000;;;30;
250513;0000;;;25;
250514;0000;;;16;
250515;0000;;;;
250516;0000;;;22;
250517;0000;;;15;
250518;0000;;;15;
250519;0000;;;16;
250520;0000;;;19;
250521;0000;;;23;
250522;0000;;;21;
250523;0000;;;;
250524;0000;;;13;
250525;0000;;;19;
250526;0000;;;17;
250527;0000;;;25;
250528;0000;;;15;
250529;0000;;;14;
250530;0000;;;20;
250531;0000;;;19;
250601;0000;;;23;
250602;0000;;;16;
250603;0000;;;14;
250604;0000;;;18;
250605;0000;;;17;
250606;0000;;;18;
250607;0000;;;24;
250608;0000;;;19;
250609;0000;;;19;
250610;0000;;;24;
250611;0000;;;34;
250612;0000;;;30;
250613;0000;;;26;
250614;0000;;;21;
250615;0000;;;31;
250616;0000;;;30;
250617;0000;;;21;
250618;0000;;;17;
250619;0000;;;14;
250620;0000;;;17;
250621;0000;;;20;
250622;0000;;;24;
250623;0000;;;23;
250624;0000;;;18;
250625;0000;;;22;
250626;0000;;;19;
250627;0000;;;19;
250628;0000;;;22;
250629;0000;;;27;
250630;0000;;;20;
250701;0000;;;17;
250702;0000;;;18;
250703;0000;;;22;
250704;0000;;;27;
250705;0000;;;27;
250706;0000;;;25;
250707;0000;;;19;
250708;0000;;;18;
250709;0000;;;23;
250710;0000;;;20;
250711;0000;;;16;
250712;0000;;;23;
250713;0000;;;30;
250714;0000;;;30;
250715;0000;;;26;
250716;0000;;;28;
250717;0000;;;20;
250718;0000;;;21;
250719;0000;;;17;
250720;0000;;;18;
250721;0000;;;19;
250722;0000;;;17;
250723;0000;;;26;
250724;0000;;;26;
250725;0000;;;22;
250726;0000;;;19;
250727;0000;;;23;
250728;0000;;;17;
250729;0000;;;18;
250730;0000;;;30;
250731;0000;;;30;
250801;0000;;;36;
250802;0000;;;31;
250803;0000;;;16;
250804;0000;;;12;
250805;0000;;;16;
250806;0000;;;18;
250807;0000;;;20;
250808;0000;;;22;
250809;0000;;;33;
250810;0000;;;24;
250811;0000;;;19;
250812;0000;;;17;
250813;0000;;;20;
250814;0000;;;42;
250815;0000;;;43;
250816;0000;;;35;
250817;0000;;;37;
250818;0000;;;40;
250819;0000;;;44;
250820;0000;;;41;
250821;0000;;;49;
250822;0000;;;42;
250823;0000;;;40;
250824;0000;;;43;
250825;0000;;;38;
250826;0000;;;36;
250827;0000;;;42;
250828;0000;;;49;
250829;0000;;;39;
250830;0000;;;34;
250831;0000;;;34;
250901;0000;;;31;
250902;0000;;;41;
250903;0000;;;38;
250904;0000;;;33;
250905;0000;;;38;
250906;0000;;;47;
250907;0000;;;44;
250908;0000;;;39;
250909;0000;;;36;
250910;0000;;;33;
250911;0000;;;33;
250912;0000;;;35;
250913;0000;;;39;
250914;0000;;;35;
250915;0000;;;34;
250916;0000;;;36;
250917;0000;;;42;
250918;0000;;;36;
250919;0000;;;33;
250920;0000;;;36;
250921;0000;;;41;
250922;0000;;;36;
250923;0000;;;37;
250924;0000;;;36;
250925;0000;;;33;
250926;0000;;;23;
250927;0000;;;23;
250928;0000;;;21;
250929;0000;;;26;
250930;0000;;;22;
251001;0000;;;24;
251002;0000;;;23;
251003;0000;;;29;
251004;0000;;;31;
251005;0000;;;29;
251006;0000;;;27;
251007;0000;;;24;
251008;0000;;;23;
251009;0000;;;25;
251010;0000;;;25;
251011;0000;;;23;
251012;0000;;;19;
251013;0000;;;23;
251014;0000;;;30;
251015;0000;;;26;
251016;0000;;;20;
251017;0000;;;22;
251018;0000;;;27;
251019;0000;;;28;
251020;0000;;;22;
251021;0000;;;22;
251022;0000;;;20;
251023;0000;;;22;
251024;0000;;;23;
251025;0000;;;27;
251026;0000;;;22;
251027;0000;;;21;
251028;0000;;;23;
251029;0000;;;23;
251030;0000;;;20;
251031;0000;;;22;
251101;0000;;;24;
251102;0000;;;23;
251103;0000;;;27;
251104;0000;;;21;
251105;0000;;;20;
251106;0000;;;18;
251107;0000;;;11;
251108;0000;;;12;
251109;0000;;;15;
251110;0000;;;15;
251111;0000;;;14;
251112;0000;;;16;
251113;0000;;;14;
251114;0000;;;19;
251115;0000;;;22;
251116;0000;;;18;
251117;0000;;;23;
251118;0000;;;21;
251119;0000;;;20;
251120;0000;;;18;
251121;0000;;;18;
251122;0000;;;23;
251123;0000;;;23;
251124;0000;;;25;
251125;0000;;;24;
251126;0000;;;24;
251127;0000;;;20;
251128;0000;;;16;
251129;0000;;;15;
251130;0000;;;17;
251201;0000;;;16;
251202;0000;;;18;
251203;0000;;;16;
251204;0000;;;16;
251205;0000;;;17;
251206;0000;;;17;
251207;0000;;;18;
251208;0000;;;16;
