FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
241019;0000;;;;
241020;0000;;;;
241021;0000;;;0,1;
241022;0000;;;0,09;
241023;0000;;;0,09;
241024;0000;;;0,09;
241025;0000;;;0,08;
241026;0000;;;0,14;
241027;0000;;;0,2;
241028;0000;;;0,13;
241029;0000;;;0,16;
241030;0000;;;0,17;
241031;0000;;;0,18;
241101;0000;;;0,2;
241102;0000;;;0,17;
241103;0000;;;0,18;
241104;0000;;;0,18;
241105;0000;;;0,19;
241106;0000;;;0,24;
241107;0000;;;0,23;
241108;0000;;;0,25;
241109;0000;;;0,24;
241110;0000;;;0,22;
241111;0000;;;0,23;
241112;0000;;;0,25;
241113;0000;;;0,25;
241114;0000;;;0,25;
241115;0000;;;0,26;
241116;0000;;;0,3;
241117;0000;;;0,28;
241118;0000;;;0,35;
241119;0000;;;0,38;
241120;0000;;;0,45;
241121;0000;;;0,46;
241122;0000;;;0,46;
241123;0000;;;0,5;
241124;0000;;;0,48;
241125;0000;;;0,47;
241126;0000;;;0,48;
241127;0000;;;0,52;
241128;0000;;;0,38;
241129;0000;;;0,1;
241130;0000;;;0,06;
241201;0000;;;0,06;
241202;0000;;;0,1;
241203;0000;;;0,15;
241204;0000;;;0,15;
241205;0000;;;0,11;
241206;0000;;;0,28;
241207;0000;;;0,36;
241208;0000;;;0,33;
241209;0000;;;0,26;
241210;0000;;;0,31;
241211;0000;;;0,47;
241212;0000;;;0,3;
241213;0000;;;0,11;
241214;0000;;;0,16;
241215;0000;;;0,13;
241216;0000;;;0,14;
241217;0000;;;0,18;
241218;0000;;;0,2;
241219;0000;;;0,24;
241220;0000;;;0,18;
241221;0000;;;0,14;
241222;0000;;;0,14;
241223;0000;;;0,13;
241224;0000;;;0,11;
241225;0000;;;0,11;
241226;0000;;;0,11;
241227;0000;;;0,11;
241228;0000;;;0,13;
241229;0000;;;0,17;
241230;0000;;;0,03;
241231;0000;;;0,04;
250101;0000;;;0,04;
250102;0000;;;0,07;
250103;0000;;;0,09;
250104;0000;;;0,11;
250105;0000;;;0,12;
250106;0000;;;0,09;
250107;0000;;;0,23;
250108;0000;;;0,26;
250109;0000;;;0,28;
250110;0000;;;0,28;
250111;0000;;;0,24;
250112;0000;;;0,24;
250113;0000;;;0,24;
250114;0000;;;0,23;
250115;0000;;;0,27;
250116;0000;;;0,29;
250117;0000;;;0,29;
250118;0000;;;0,33;
250119;0000;;;0,35;
250120;0000;;;0,35;
250121;0000;;;0,39;
250122;0000;;;0,36;
250123;0000;;;0,37;
250124;0000;;;0,35;
250125;0000;;;0,4;
250126;0000;;;0,41;
250127;0000;;;0,41;
250128;0000;;;0,4;
250129;0000;;;0,42;
250130;0000;;;0,44;
250131;0000;;;0,45;
250201;0000;;;0,43;
250202;0000;;;0,43;
250203;0000;;;0,42;
250204;0000;;;0,42;
250205;0000;;;0,44;
250206;0000;;;0,45;
250207;0000;;;0,47;
250208;0000;;;0,5;
250209;0000;;;0,51;
250210;0000;;;0,51;
250211;0000;;;0,52;
250212;0000;;;0,51;
250213;0000;;;0,5;
250214;0000;;;0,51;
250215;0000;;;0,5;
250216;0000;;;0,48;
250217;0000;;;0,5;
250218;0000;;;0,5;
250219;0000;;;0,52;
250220;0000;;;0,53;
250221;0000;;;0,46;
250222;0000;;;0,36;
250223;0000;;;0,37;
250224;0000;;;0,34;
250225;0000;;;;
250226;0000;;;0,35;
250227;0000;;;0,12;
250228;0000;;;0,3;
250301;0000;;;0,34;
250302;0000;;;0,3;
250303;0000;;;0,29;
250304;0000;;;0,32;
250305;0000;;;0,29;
250306;0000;;;0,3;
250307;0000;;;0,29;
250308;0000;;;0,29;
250309;0000;;;0,31;
250310;0000;;;0,43;
250311;0000;;;0,33;
250312;0000;;;0,31;
250313;0000;;;0,36;
250314;0000;;;0,35;
250315;0000;;;0,33;
250316;0000;;;0,36;
250317;0000;;;0,35;
250318;0000;;;0,35;
250319;0000;;;0,35;
250320;0000;;;0,34;
250321;0000;;;0,36;
250322;0000;;;0,35;
250323;0000;;;0,35;
250324;0000;;;0,37;
250325;0000;;;0,43;
250326;0000;;;0,39;
250327;0000;;;0,43;
250328;0000;;;0,41;
250329;0000;;;0,4;
250330;0000;;;0,33;
250331;0000;;;0,3;
250401;0000;;;0,33;
250402;0000;;;0,41;
250403;0000;;;0,45;
250404;0000;;;0,49;
250405;0000;;;0,49;
250406;0000;;;0,5;
250407;0000;;;0,52;
250408;0000;;;0,54;
250409;0000;;;0,53;
250410;0000;;;0,51;
250411;0000;;;0,65;
250412;0000;;;0,45;
250413;0000;;;0,43;
250414;0000;;;0,4;
250415;0000;;;0,41;
250416;0000;;;0,43;
250417;0000;;;0,4;
250418;0000;;;0,5;
250419;0000;;;0,5;
250420;0000;;;0,52;
250421;0000;;;0,47;
250422;0000;;;0,5;
250423;0000;;;0,46;
250424;0000;;;0,49;
250425;0000;;;0,53;
250426;0000;;;;
250427;0000;;;;
250428;0000;;;;
250429;0000;;;0,42;
250430;0000;;;0,41;
250501;0000;;;0,3;
250502;0000;;;0,33;
250503;0000;;;0,31;
250504;0000;;;0,4;
250505;0000;;;0,26;
250506;0000;;;0,31;
250507;0000;;;0,35;
250508;0000;;;;
250509;0000;;;0,21;
250510;0000;;;0,19;
250511;0000;;;0,2;
250512;0000;;;0,23;
250513;0000;;;0,25;
250514;0000;;;0,28;
250515;0000;;;0,34;
250516;0000;;;0,37;
250517;0000;;;0,42;
250518;0000;;;0,25;
250519;0000;;;0,26;
250520;0000;;;0,27;
250521;0000;;;0,25;
250522;0000;;;0,26;
250523;0000;;;;
250524;0000;;;0,11;
250525;0000;;;0,13;
250526;0000;;;0,13;
250527;0000;;;0,1;
250528;0000;;;0,17;
250529;0000;;;0,27;
250530;0000;;;0,31;
250531;0000;;;0,36;
250601;0000;;;0,49;
250602;0000;;;0,4;
250603;0000;;;0,48;
250604;0000;;;0,39;
250605;0000;;;0,46;
250606;0000;;;0,41;
250607;0000;;;0,33;
250608;0000;;;0,49;
250609;0000;;;0,46;
250610;0000;;;0,5;
250611;0000;;;0,29;
250612;0000;;;0,27;
250613;0000;;;0,32;
250614;0000;;;0,33;
250615;0000;;;0,23;
250616;0000;;;0,29;
250617;0000;;;0,31;
250618;0000;;;0,31;
250619;0000;;;0,39;
250620;0000;;;0,41;
250621;0000;;;0,35;
250622;0000;;;0,32;
250623;0000;;;0,3;
250624;0000;;;0,38;
250625;0000;;;0,42;
250626;0000;;;0,37;
250627;0000;;;0,43;
250628;0000;;;0,42;
250629;0000;;;0,39;
250630;0000;;;0,49;
250701;0000;;;0,52;
250702;0000;;;0,56;
250703;0000;;;0,57;
250704;0000;;;0,56;
250705;0000;;;0,43;
250706;0000;;;0,43;
250707;0000;;;0,49;
250708;0000;;;0,5;
250709;0000;;;0,5;
250710;0000;;;0,58;
250711;0000;;;0,55;
250712;0000;;;0,43;
250713;0000;;;0,34;
250714;0000;;;0,39;
250715;0000;;;0,27;
250716;0000;;;0,29;
250717;0000;;;0,33;
250718;0000;;;0,43;
250719;0000;;;0,43;
250720;0000;;;0,4;
250721;0000;;;0,35;
250722;0000;;;0,35;
250723;0000;;;0,31;
250724;0000;;;0,38;
250725;0000;;;0,44;
250726;0000;;;0,32;
250727;0000;;;0,33;
250728;0000;;;0,33;
250729;0000;;;0,34;
250730;0000;;;0,29;
250731;0000;;;0,27;
250801;0000;;;0,26;
250802;0000;;;0,28;
250803;0000;;;0,36;
250804;0000;;;0,44;
250805;0000;;;0,39;
250806;0000;;;0,38;
250807;0000;;;0,31;
250808;0000;;;0,35;
250809;0000;;;0,31;
250810;0000;;;0,37;
250811;0000;;;0,4;
250812;0000;;;0,42;
250813;0000;;;0,41;
250814;0000;;;0,39;
250815;0000;;;0,33;
250816;0000;;;0,38;
250817;0000;;;0,38;
250818;0000;;;0,33;
250819;0000;;;0,35;
250820;0000;;;0,34;
250821;0000;;;0,36;
250822;0000;;;0,38;
250823;0000;;;0,36;
250824;0000;;;0,4;
250825;0000;;;0,45;
250826;0000;;;0,5;
250827;0000;;;0,44;
250828;0000;;;0,43;
250829;0000;;;0,54;
250830;0000;;;0,51;
250831;0000;;;0,57;
250901;0000;;;0,6;
250902;0000;;;0,56;
250903;0000;;;0,51;
250904;0000;;;0,57;
250905;0000;;;0,55;
250906;0000;;;0,51;
250907;0000;;;0,49;
250908;0000;;;0,54;
250909;0000;;;0,53;
250910;0000;;;0,5;
250911;0000;;;0,55;
250912;0000;;;0,56;
250913;0000;;;0,51;
250914;0000;;;0,52;
250915;0000;;;0,53;
250916;0000;;;0,59;
250917;0000;;;0,53;
250918;0000;;;0,6;
250919;0000;;;0,53;
250920;0000;;;0,53;
250921;0000;;;0,52;
250922;0000;;;0,55;
250923;0000;;;0,6;
250924;0000;;;0,62;
250925;0000;;;0,62;
250926;0000;;;0,52;
250927;0000;;;0,51;
250928;0000;;;0,47;
250929;0000;;;0,45;
250930;0000;;;0,46;
251001;0000;;;0,43;
251002;0000;;;0,42;
251003;0000;;;0,44;
251004;0000;;;0,41;
251005;0000;;;0,39;
251006;0000;;;0,38;
251007;0000;;;0,4;
251008;0000;;;0,42;
251009;0000;;;0,45;
251010;0000;;;0,55;
251011;0000;;;0,53;
251012;0000;;;0,54;
251013;0000;;;0,57;
251014;0000;;;0,59;
251015;0000;;;0,58;
251016;0000;;;0,59;
251017;0000;;;0,6;
251018;0000;;;0,59;
251019;0000;;;0,54;
251020;0000;;;0,54;
251021;0000;;;0,53;
251022;0000;;;0,55;
251023;0000;;;0,54;
251024;0000;;;0,3;
251025;0000;;;0,15;
251026;0000;;;0,18;
251027;0000;;;0,18;
251028;0000;;;0,18;
251029;0000;;;0,2;
251030;0000;;;0,2;
251031;0000;;;0,2;
251101;0000;;;0,21;
251102;0000;;;0,22;
251103;0000;;;0,22;
251104;0000;;;0,25;
251105;0000;;;0,23;
251106;0000;;;0,28;
251107;0000;;;0,3;
251108;0000;;;0,26;
251109;0000;;;0,22;
251110;0000;;;0,25;
251111;0000;;;0,25;
251112;0000;;;0,26;
251113;0000;;;0,26;
251114;0000;;;0,26;
251115;0000;;;0,26;
251116;0000;;;0,26;
251117;0000;;;0,27;
251118;0000;;;0,3;
251119;0000;;;0,32;
251120;0000;;;0,34;
251121;0000;;;0,37;
251122;0000;;;0,36;
251123;0000;;;0,35;
251124;0000;;;0,32;
251125;0000;;;0,35;
251126;0000;;;0,44;
251127;0000;;;0,43;
251128;0000;;;0,42;
251129;0000;;;0,44;
251130;0000;;;0,42;
251201;0000;;;0,41;
251202;0000;;;0,45;
251203;0000;;;0,46;
251204;0000;;;0,46;
251205;0000;;;0,47;
251206;0000;;;0,51;
251207;0000;;;0,51;
251208;0000;;;0,5;
